NAME	Id	FPL	layer	theta	x_pos	y_pos	z_pos	toff	tcal	qped	qcal	adc_geo	adc_ch	tdc_geo	tdc_ch
NaI131	131	8	12	29.2	-12.31	-25.82	51.18	-392.2	0.0977	-383.838	3.42601	14	3	8	19
NaI132	132	8	12	27.83	-18.79	-19.21	50.89	-389.2	0.0977	-309.112	3.18557	14	4	8	20
NaI133	133	8	12	29.25	-25.79	-12.23	50.97	-392.2	0.0977	-350.943	3.26908	14	5	8	21
NaI134	134	8	12	27.87	-27.1	-3.76	51.73	-372.5	0.0977	-312.254	3.2686	14	6	8	22
NaI135	135	8	12	27.56	-26.9	4.03	52.11	-371.1	0.0977	-334.97	3.34386	14	7	8	23
NaI136	136	8	12	29.29	-25.85	12.12	50.89	-392.2	0.0977	-363.384	3.33244	14	8	8	24
NaI137	137	8	12	28.03	-18.91	19.26	50.7	-387.7	0.0977	-395.751	3.37826	14	9	8	25
NaI138	138	8	12	28.99	-12.16	25.76	51.42	-388	0.0977	-277.474	3.3783	14	10	8	26
NaI139	139	8	12	28.06	-4.59	27.05	51.48	-370.5	0.0977	-357.686	3.36478	14	11	8	27
NaI140	140	8	12	28.19	4.53	27.12	51.3	-370.8	0.0977	-316.73	3.2719	14	12	8	28
NaI141	141	8	12	29.31	12.13	25.79	50.77	-386.4	0.0977	-108.784	3.67978	14	13	8	29
NaI142	142	8	12	27.7	18.68	19.2	51.02	-400.3	0.0977	-420.216	3.32855	14	14	8	30
NaI143	143	8	12	29.32	25.84	12.19	50.87	-386	0.0977	-476.72	3.32393	14	15	8	31
NaI144	144	8	12	27.96	27.13	3.94	51.66	-378.6	0.0977	-311.409	3.25472	14	16	8	32
NaI145	145	8	12	27.83	27.05	-4.14	51.83	-378.7	0.0977	-404.692	3.38592	14	17	8	33
NaI146	146	8	12	29.41	25.87	-12.08	50.65	-394.8	0.0977	-373.191	3.4052	14	18	8	34
NaI147	147	8	12	27.89	18.8	-19.24	50.82	-392.3	0.0977	-428.866	3.32151	14	19	8	35
NaI148	148	8	12	29.23	12.13	-25.96	51.21	-394.3	0.0977	-361.92	3.37523	14	20	8	36
NaI149	149	8	12	28.25	4.66	-27.12	51.22	-379.1	0.0977	-411.569	3.20913	14	21	8	37
NaI150	150	8	12	23.6	-4.37	-21.86	51.03	-379.6	0.0977	-317.916	3.1894	14	22	8	38
NaI151	151	8	12	24.26	-12.2	-19.12	50.32	-393.7	0.0977	393.84	1.82256	14	23	8	39
NaI152	152	8	12	24.31	-19.18	-12.26	50.39	-394.4	0.0977	-387.646	3.26879	14	24	8	40
NaI153	153	8	12	23.62	-21.91	-4.41	51.11	-379.3	0.0977	-347.893	3.32911	14	25	8	41
NaI154	154	8	12	23.58	-21.89	4.32	51.13	-376.4	0.0977	-317.136	3.22463	14	26	8	42
NaI155	155	8	12	24.27	-19.15	12.24	50.4	-395.6	0.0977	-428.621	3.45173	14	27	8	43
NaI156	156	8	12	24.36	-12.33	19.17	50.34	-403.6	0.0977	-356.15	3.13377	14	28	8	44
NaI157	157	8	12	23.6	-4.39	21.91	51.15	-374.8	0.0977	-421.256	3.15363	14	29	8	45
NaI158	158	8	12	23.56	4.45	21.88	51.21	-377.4	0.0977	-484.174	3.17065	14	30	8	46
NaI159	159	8	12	24.32	12.25	19.22	50.42	-393.2	0.0977	-409.167	3.30959	14	31	8	47
NaI160	160	8	12	24.19	19.03	12.25	50.39	-392.8	0.0977	-385.033	3.24118	15	0	8	48
NaI161	161	8	12	23.67	21.95	4.51	51.12	-381	0.0977	-357.103	3.24748	15	1	8	49
NaI162	162	8	12	23.72	21.96	-4.46	51.01	-381.8	0.0977	-318.842	3.32482	15	2	8	50
NaI163	163	8	12	24.24	19.16	-12.24	50.51	-393.9	0.0977	-359.867	3.32779	15	3	8	51
NaI164	164	8	12	24.33	12.19	-19.2	50.32	-395	0.0977	-338.277	3.40178	15	4	8	52
NaI165	165	8	12	23.55	4.37	-21.88	51.2	-378.9	0.0977	-407.848	3.14805	15	28	8	76
NaI166	166	8	12	18.51	-4.47	-16.58	51.3	-376.9	0.0977	-292.116	3.17606	15	6	8	54
NaI167	167	8	12	18.91	-12.17	-12.23	50.36	0	0.0977	-292.116	3.17606	15	7	8	55
NaI168	168	8	12	18.6	-16.6	-4.44	51.07	-379.6	0.0977	-262.109	3.18631	15	8	8	56
NaI169	169	8	12	18.6	-16.68	4.38	51.25	-377.8	0.0977	-339.581	3.17441	15	9	8	57
NaI170	170	8	12	18.98	-12.3	12.23	50.43	-395.7	0.0977	-369.11	3.19394	15	10	8	58
NaI171	171	8	12	18.62	-4.49	16.61	51.08	-380.8	0.0977	-389.893	3.31485	15	11	8	59
NaI172	172	8	12	18.58	4.38	16.65	51.23	-381.7	0.0977	-361.059	3.24492	15	12	8	60
