NAME,FPL,det,layer,id_Si_det,gain,adc_geo,adc_ch,stripID,par0,par1,par2,xy,z
LGSi_4_16,13,56,2,4,LG,57,0,912,0,1,0,-33.174,304.128
LGSi_4_14,13,56,2,4,LG,57,1,910,0,1,0,-34.542,304.128
LGSi_4_12,13,56,2,4,LG,57,2,908,0,1,0,-35.91,304.128
LGSi_4_10,13,56,2,4,LG,57,3,906,0,1,0,-37.278,304.128
LGSi_4_8,13,56,2,4,LG,57,4,904,0,1,0,-38.646,304.128
LGSi_4_6,13,56,2,4,LG,57,5,902,0,1,0,-40.014,304.128
LGSi_4_4,13,56,2,4,LG,57,6,900,0,1,0,-41.382,304.128
LGSi_4_2,13,56,2,4,LG,57,7,898,0,1,0,-42.75,304.128
LGSi_4_32,13,56,2,4,LG,57,8,928,0,1,0,-22.23,304.128
LGSi_4_30,13,56,2,4,LG,57,9,926,0,1,0,-23.598,304.128
LGSi_4_28,13,56,2,4,LG,57,10,924,0,1,0,-24.966,304.128
LGSi_4_26,13,56,2,4,LG,57,11,922,0,1,0,-26.334,304.128
LGSi_4_24,13,56,2,4,LG,57,12,920,0,1,0,-27.702,304.128
LGSi_4_22,13,56,2,4,LG,57,13,918,0,1,0,-29.07,304.128
LGSi_4_20,13,56,2,4,LG,57,14,916,0,1,0,-30.438,304.128
LGSi_4_18,13,56,2,4,LG,57,15,914,0,1,0,-31.806,304.128
LGSi_4_15,13,56,2,4,LG,58,0,911,0,1,0,-33.858,304.128
LGSi_4_13,13,56,2,4,LG,58,1,909,0,1,0,-35.226,304.128
LGSi_4_11,13,56,2,4,LG,58,2,907,0,1,0,-36.594,304.128
LGSi_4_9,13,56,2,4,LG,58,3,905,0,1,0,-37.962,304.128
LGSi_4_7,13,56,2,4,LG,58,4,903,0,1,0,-39.33,304.128
LGSi_4_5,13,56,2,4,LG,58,5,901,0,1,0,-40.698,304.128
LGSi_4_3,13,56,2,4,LG,58,6,899,0,1,0,-42.066,304.128
LGSi_4_1,13,56,2,4,LG,58,7,897,0,1,0,-43.434,304.128
LGSi_4_31,13,56,2,4,LG,58,8,927,0,1,0,-22.914,304.128
LGSi_4_29,13,56,2,4,LG,58,9,925,0,1,0,-24.282,304.128
LGSi_4_27,13,56,2,4,LG,58,10,923,0,1,0,-25.65,304.128
LGSi_4_25,13,56,2,4,LG,58,11,921,0,1,0,-27.018,304.128
LGSi_4_23,13,56,2,4,LG,58,12,919,0,1,0,-28.386,304.128
LGSi_4_21,13,56,2,4,LG,58,13,917,0,1,0,-29.754,304.128
LGSi_4_19,13,56,2,4,LG,58,14,915,0,1,0,-31.122,304.128
LGSi_4_17,13,56,2,4,LG,58,15,913,0,1,0,-32.49,304.128
LGSi_4_48,13,56,2,4,LG,59,0,944,0,1,0,-11.286,304.128
LGSi_4_46,13,56,2,4,LG,59,1,942,0,1,0,-12.654,304.128
LGSi_4_44,13,56,2,4,LG,59,2,940,0,1,0,-14.022,304.128
LGSi_4_42,13,56,2,4,LG,59,3,938,0,1,0,-15.39,304.128
LGSi_4_40,13,56,2,4,LG,59,4,936,0,1,0,-16.758,304.128
LGSi_4_38,13,56,2,4,LG,59,5,934,0,1,0,-18.126,304.128
LGSi_4_36,13,56,2,4,LG,59,6,932,0,1,0,-19.494,304.128
LGSi_4_34,13,56,2,4,LG,59,7,930,0,1,0,-20.862,304.128
LGSi_4_64,13,56,2,4,LG,59,8,960,0,1,0,-0.342,304.128
LGSi_4_62,13,56,2,4,LG,59,9,958,0,1,0,-1.71,304.128
LGSi_4_60,13,56,2,4,LG,59,10,956,0,1,0,-3.078,304.128
LGSi_4_58,13,56,2,4,LG,59,11,954,0,1,0,-4.446,304.128
LGSi_4_56,13,56,2,4,LG,59,12,952,0,1,0,-5.814,304.128
LGSi_4_54,13,56,2,4,LG,59,13,950,0,1,0,-7.182,304.128
LGSi_4_52,13,56,2,4,LG,59,14,948,0,1,0,-8.55,304.128
LGSi_4_50,13,56,2,4,LG,59,15,946,0,1,0,-9.918,304.128
LGSi_4_47,13,56,2,4,LG,60,0,943,0,1,0,-11.97,304.128
LGSi_4_45,13,56,2,4,LG,60,1,941,0,1,0,-13.338,304.128
LGSi_4_43,13,56,2,4,LG,60,2,939,0,1,0,-14.706,304.128
LGSi_4_41,13,56,2,4,LG,60,3,937,0,1,0,-16.074,304.128
LGSi_4_39,13,56,2,4,LG,60,4,935,0,1,0,-17.442,304.128
LGSi_4_37,13,56,2,4,LG,60,5,933,0,1,0,-18.81,304.128
LGSi_4_35,13,56,2,4,LG,60,6,931,0,1,0,-20.178,304.128
LGSi_4_33,13,56,2,4,LG,60,7,929,0,1,0,-21.546,304.128
LGSi_4_63,13,56,2,4,LG,60,8,959,0,1,0,-1.026,304.128
LGSi_4_61,13,56,2,4,LG,60,9,957,0,1,0,-2.394,304.128
LGSi_4_59,13,56,2,4,LG,60,10,955,0,1,0,-3.762,304.128
LGSi_4_57,13,56,2,4,LG,60,11,953,0,1,0,-5.13,304.128
LGSi_4_55,13,56,2,4,LG,60,12,951,0,1,0,-6.498,304.128
LGSi_4_53,13,56,2,4,LG,60,13,949,0,1,0,-7.866,304.128
LGSi_4_51,13,56,2,4,LG,60,14,947,0,1,0,-9.234,304.128
LGSi_4_49,13,56,2,4,LG,60,15,945,0,1,0,-10.602,304.128
LGSi_4_80,13,56,2,4,LG,61,0,976,0,1,0,10.602,304.128
LGSi_4_78,13,56,2,4,LG,61,1,974,0,1,0,9.234,304.128
LGSi_4_76,13,56,2,4,LG,61,2,972,0,1,0,7.866,304.128
LGSi_4_74,13,56,2,4,LG,61,3,970,0,1,0,6.498,304.128
LGSi_4_72,13,56,2,4,LG,61,4,968,0,1,0,5.13,304.128
LGSi_4_70,13,56,2,4,LG,61,5,966,0,1,0,3.762,304.128
LGSi_4_68,13,56,2,4,LG,61,6,964,0,1,0,2.394,304.128
LGSi_4_66,13,56,2,4,LG,61,7,962,0,1,0,1.026,304.128
LGSi_4_96,13,56,2,4,LG,61,8,992,0,1,0,21.546,304.128
LGSi_4_94,13,56,2,4,LG,61,9,990,0,1,0,20.178,304.128
LGSi_4_92,13,56,2,4,LG,61,10,988,0,1,0,18.81,304.128
LGSi_4_90,13,56,2,4,LG,61,11,986,0,1,0,17.442,304.128
LGSi_4_88,13,56,2,4,LG,61,12,984,0,1,0,16.074,304.128
LGSi_4_86,13,56,2,4,LG,61,13,982,0,1,0,14.706,304.128
LGSi_4_84,13,56,2,4,LG,61,14,980,0,1,0,13.338,304.128
LGSi_4_82,13,56,2,4,LG,61,15,978,0,1,0,11.97,304.128
LGSi_4_79,13,56,2,4,LG,62,0,975,0,1,0,9.918,304.128
LGSi_4_77,13,56,2,4,LG,62,1,973,0,1,0,8.55,304.128
LGSi_4_75,13,56,2,4,LG,62,2,971,0,1,0,7.182,304.128
LGSi_4_73,13,56,2,4,LG,62,3,969,0,1,0,5.814,304.128
LGSi_4_71,13,56,2,4,LG,62,4,967,0,1,0,4.446,304.128
LGSi_4_69,13,56,2,4,LG,62,5,965,0,1,0,3.078,304.128
LGSi_4_67,13,56,2,4,LG,62,6,963,0,1,0,1.71,304.128
LGSi_4_65,13,56,2,4,LG,62,7,961,0,1,0,0.342,304.128
LGSi_4_95,13,56,2,4,LG,62,8,991,0,1,0,20.862,304.128
LGSi_4_93,13,56,2,4,LG,62,9,989,0,1,0,19.494,304.128
LGSi_4_91,13,56,2,4,LG,62,10,987,0,1,0,18.126,304.128
LGSi_4_89,13,56,2,4,LG,62,11,985,0,1,0,16.758,304.128
LGSi_4_87,13,56,2,4,LG,62,12,983,0,1,0,15.39,304.128
LGSi_4_85,13,56,2,4,LG,62,13,981,0,1,0,14.022,304.128
LGSi_4_83,13,56,2,4,LG,62,14,979,0,1,0,12.654,304.128
LGSi_4_81,13,56,2,4,LG,62,15,977,0,1,0,11.286,304.128
LGSi_4_112,13,56,2,4,LG,63,0,1008,0,1,0,32.49,304.128
LGSi_4_110,13,56,2,4,LG,63,1,1006,0,1,0,31.122,304.128
LGSi_4_108,13,56,2,4,LG,63,2,1004,0,1,0,29.754,304.128
LGSi_4_106,13,56,2,4,LG,63,3,1002,0,1,0,28.386,304.128
LGSi_4_104,13,56,2,4,LG,63,4,1000,0,1,0,27.018,304.128
LGSi_4_102,13,56,2,4,LG,63,5,998,0,1,0,25.65,304.128
LGSi_4_100,13,56,2,4,LG,63,6,996,0,1,0,24.282,304.128
LGSi_4_98,13,56,2,4,LG,63,7,994,0,1,0,22.914,304.128
LGSi_4_128,13,56,2,4,LG,63,8,1024,0,1,0,43.434,304.128
LGSi_4_126,13,56,2,4,LG,63,9,1022,0,1,0,42.066,304.128
LGSi_4_124,13,56,2,4,LG,63,10,1020,0,1,0,40.698,304.128
LGSi_4_122,13,56,2,4,LG,63,11,1018,0,1,0,39.33,304.128
LGSi_4_120,13,56,2,4,LG,63,12,1016,0,1,0,37.962,304.128
LGSi_4_118,13,56,2,4,LG,63,13,1014,0,1,0,36.594,304.128
LGSi_4_116,13,56,2,4,LG,63,14,1012,0,1,0,35.226,304.128
LGSi_4_114,13,56,2,4,LG,63,15,1010,0,1,0,33.858,304.128
LGSi_4_111,13,56,2,4,LG,64,0,1007,0,1,0,31.806,304.128
LGSi_4_109,13,56,2,4,LG,64,1,1005,0,1,0,30.438,304.128
LGSi_4_107,13,56,2,4,LG,64,2,1003,0,1,0,29.07,304.128
LGSi_4_105,13,56,2,4,LG,64,3,1001,0,1,0,27.702,304.128
LGSi_4_103,13,56,2,4,LG,64,4,999,0,1,0,26.334,304.128
LGSi_4_101,13,56,2,4,LG,64,5,997,0,1,0,24.966,304.128
LGSi_4_99,13,56,2,4,LG,64,6,995,0,1,0,23.598,304.128
LGSi_4_97,13,56,2,4,LG,64,7,993,0,1,0,22.23,304.128
LGSi_4_127,13,56,2,4,LG,64,8,1023,0,1,0,42.75,304.128
LGSi_4_125,13,56,2,4,LG,64,9,1021,0,1,0,41.382,304.128
LGSi_4_123,13,56,2,4,LG,64,10,1019,0,1,0,40.014,304.128
LGSi_4_121,13,56,2,4,LG,64,11,1017,0,1,0,38.646,304.128
LGSi_4_119,13,56,2,4,LG,64,12,1015,0,1,0,37.278,304.128
LGSi_4_117,13,56,2,4,LG,64,13,1013,0,1,0,35.91,304.128
LGSi_4_115,13,56,2,4,LG,64,14,1011,0,1,0,34.542,304.128
LGSi_4_113,13,56,2,4,LG,64,15,1009,0,1,0,33.174,304.128
