NAME,FPL,layer,id_plane,wireid,wireang,wirez,toffset,det,geo,ch
RDCX1L01,13,1,17,1,90.,-3.0,1350.,56,6,0
RDCX1L02,13,1,17,2,90.,-3.0,1350.,56,6,1
RDCX1L03,13,1,17,3,90.,-3.0,1350.,56,6,2
RDCX1L04,13,1,17,4,90.,-3.0,1350.,56,6,3
RDCX1L05,13,1,17,5,90.,-3.0,1350.,56,6,4
RDCX1L06,13,1,17,6,90.,-3.0,1350.,56,6,5
RDCX1L07,13,1,17,7,90.,-3.0,1350.,56,6,6
RDCX1L08,13,1,17,8,90.,-3.0,1350.,56,6,7
RDCX1L09,13,1,17,9,90.,-3.0,1350.,56,6,8
RDCX1L10,13,1,17,10,90.,-3.0,1350.,56,6,9
RDCX1L11,13,1,17,11,90.,-3.0,1350.,56,6,10
RDCX1L12,13,1,17,12,90.,-3.0,1350.,56,6,11
RDCX1L13,13,1,17,13,90.,-3.0,1350.,56,6,12
RDCX1L14,13,1,17,14,90.,-3.0,1350.,56,6,13
RDCX1L15,13,1,17,15,90.,-3.0,1350.,56,6,14
RDCX1L16,13,1,17,16,90.,-3.0,1350.,56,6,15
RDCX1L17,13,1,17,17,90.,-3.0,1350.,56,6,16
RDCX1L18,13,1,17,18,90.,-3.0,1350.,56,6,17
RDCX1L19,13,1,17,19,90.,-3.0,1350.,56,6,18
RDCX1L20,13,1,17,20,90.,-3.0,1350.,56,6,19
RDCX1L21,13,1,17,21,90.,-3.0,1350.,56,6,20
RDCX1L22,13,1,17,22,90.,-3.0,1350.,56,6,21
RDCX1L23,13,1,17,23,90.,-3.0,1350.,56,6,22
RDCX1L24,13,1,17,24,90.,-3.0,1350.,56,6,23
RDCX1L25,13,1,17,25,90.,-3.0,1350.,56,6,24
RDCX1L26,13,1,17,26,90.,-3.0,1350.,56,6,25
RDCX1L27,13,1,17,27,90.,-3.0,1350.,56,6,26
RDCX1L28,13,1,17,28,90.,-3.0,1350.,56,6,27
RDCX1L29,13,1,17,29,90.,-3.0,1350.,56,6,28
RDCX1L30,13,1,17,30,90.,-3.0,1350.,56,6,29
RDCX1L31,13,1,17,31,90.,-3.0,1350.,56,6,30
RDCX1L32,13,1,17,32,90.,-3.0,1350.,56,6,31
RDCX2L01,13,2,18,1,90.,-1.0,1350.,56,0,0
RDCX2L02,13,2,18,2,90.,-1.0,1350.,56,0,1
RDCX2L03,13,2,18,3,90.,-1.0,1350.,56,0,2
RDCX2L04,13,2,18,4,90.,-1.0,1350.,56,0,3
RDCX2L05,13,2,18,5,90.,-1.0,1350.,56,0,4
RDCX2L06,13,2,18,6,90.,-1.0,1350.,56,0,5
RDCX2L07,13,2,18,7,90.,-1.0,1350.,56,0,6
RDCX2L08,13,2,18,8,90.,-1.0,1350.,56,0,7
RDCX2L09,13,2,18,9,90.,-1.0,1350.,56,0,8
RDCX2L10,13,2,18,10,90.,-1.0,1350.,56,0,9
RDCX2L11,13,2,18,11,90.,-1.0,1350.,56,0,10
RDCX2L12,13,2,18,12,90.,-1.0,1350.,56,0,11
RDCX2L13,13,2,18,13,90.,-1.0,1350.,56,0,12
RDCX2L14,13,2,18,14,90.,-1.0,1350.,56,0,13
RDCX2L15,13,2,18,15,90.,-1.0,1350.,56,0,14
RDCX2L16,13,2,18,16,90.,-1.0,1350.,56,0,15
RDCX2L17,13,2,18,17,90.,-1.0,1350.,56,0,16
RDCX2L18,13,2,18,18,90.,-1.0,1350.,56,0,17
RDCX2L19,13,2,18,19,90.,-1.0,1350.,56,0,18
RDCX2L20,13,2,18,20,90.,-1.0,1350.,56,0,19
RDCX2L21,13,2,18,21,90.,-1.0,1350.,56,0,20
RDCX2L22,13,2,18,22,90.,-1.0,1350.,56,0,21
RDCX2L23,13,2,18,23,90.,-1.0,1350.,56,0,22
RDCX2L24,13,2,18,24,90.,-1.0,1350.,56,0,23
RDCX2L25,13,2,18,25,90.,-1.0,1350.,56,0,24
RDCX2L26,13,2,18,26,90.,-1.0,1350.,56,0,25
RDCX2L27,13,2,18,27,90.,-1.0,1350.,56,0,26
RDCX2L28,13,2,18,28,90.,-1.0,1350.,56,0,27
RDCX2L29,13,2,18,29,90.,-1.0,1350.,56,0,28
RDCX2L30,13,2,18,30,90.,-1.0,1350.,56,0,29
RDCX2L31,13,2,18,31,90.,-1.0,1350.,56,0,30
RDCX2L32,13,2,18,32,90.,-1.0,1350.,56,0,31
RDCX3L01,13,3,19,1,90.,+1.0,1350.,56,0,32
RDCX3L02,13,3,19,2,90.,+1.0,1350.,56,0,33
RDCX3L03,13,3,19,3,90.,+1.0,1350.,56,0,34
RDCX3L04,13,3,19,4,90.,+1.0,1350.,56,0,35
RDCX3L05,13,3,19,5,90.,+1.0,1350.,56,0,36
RDCX3L06,13,3,19,6,90.,+1.0,1350.,56,0,37
RDCX3L07,13,3,19,7,90.,+1.0,1350.,56,0,38
RDCX3L08,13,3,19,8,90.,+1.0,1350.,56,0,39
RDCX3L09,13,3,19,9,90.,+1.0,1350.,56,0,40
RDCX3L10,13,3,19,10,90.,+1.0,1350.,56,0,41
RDCX3L11,13,3,19,11,90.,+1.0,1350.,56,0,42
RDCX3L12,13,3,19,12,90.,+1.0,1350.,56,0,43
RDCX3L13,13,3,19,13,90.,+1.0,1350.,56,0,44
RDCX3L14,13,3,19,14,90.,+1.0,1350.,56,0,45
RDCX3L15,13,3,19,15,90.,+1.0,1350.,56,0,46
RDCX3L16,13,3,19,16,90.,+1.0,1350.,56,0,47
RDCX3L17,13,3,19,17,90.,+1.0,1350.,56,0,48
RDCX3L18,13,3,19,18,90.,+1.0,1350.,56,0,49
RDCX3L19,13,3,19,19,90.,+1.0,1350.,56,0,50
RDCX3L20,13,3,19,20,90.,+1.0,1350.,56,0,51
RDCX3L21,13,3,19,21,90.,+1.0,1350.,56,0,52
RDCX3L22,13,3,19,22,90.,+1.0,1350.,56,0,53
RDCX3L23,13,3,19,23,90.,+1.0,1350.,56,0,54
RDCX3L24,13,3,19,24,90.,+1.0,1350.,56,0,55
RDCX3L25,13,3,19,25,90.,+1.0,1350.,56,0,56
RDCX3L26,13,3,19,26,90.,+1.0,1350.,56,0,57
RDCX3L27,13,3,19,27,90.,+1.0,1350.,56,0,58
RDCX3L28,13,3,19,28,90.,+1.0,1350.,56,0,59
RDCX3L29,13,3,19,29,90.,+1.0,1350.,56,0,60
RDCX3L30,13,3,19,30,90.,+1.0,1350.,56,0,61
RDCX3L31,13,3,19,31,90.,+1.0,1350.,56,0,62
RDCX3L32,13,3,19,32,90.,+1.0,1350.,56,0,63
RDCX4L01,13,4,20,1,90.,+3.0,1350.,56,1,0
RDCX4L02,13,4,20,2,90.,+3.0,1350.,56,1,1
RDCX4L03,13,4,20,3,90.,+3.0,1350.,56,1,2
RDCX4L04,13,4,20,4,90.,+3.0,1350.,56,1,3
RDCX4L05,13,4,20,5,90.,+3.0,1350.,56,1,4
RDCX4L06,13,4,20,6,90.,+3.0,1350.,56,1,5
RDCX4L07,13,4,20,7,90.,+3.0,1350.,56,1,6
RDCX4L08,13,4,20,8,90.,+3.0,1350.,56,1,7
RDCX4L09,13,4,20,9,90.,+3.0,1350.,56,1,8
RDCX4L10,13,4,20,10,90.,+3.0,1350.,56,1,9
RDCX4L11,13,4,20,11,90.,+3.0,1350.,56,1,10
RDCX4L12,13,4,20,12,90.,+3.0,1350.,56,1,11
RDCX4L13,13,4,20,13,90.,+3.0,1350.,56,1,12
RDCX4L14,13,4,20,14,90.,+3.0,1350.,56,1,13
RDCX4L15,13,4,20,15,90.,+3.0,1350.,56,1,14
RDCX4L16,13,4,20,16,90.,+3.0,1350.,56,1,15
RDCX4L17,13,4,20,17,90.,+3.0,1350.,56,1,16
RDCX4L18,13,4,20,18,90.,+3.0,1350.,56,1,17
RDCX4L19,13,4,20,19,90.,+3.0,1350.,56,1,18
RDCX4L20,13,4,20,20,90.,+3.0,1350.,56,1,19
RDCX4L21,13,4,20,21,90.,+3.0,1350.,56,1,20
RDCX4L22,13,4,20,22,90.,+3.0,1350.,56,1,21
RDCX4L23,13,4,20,23,90.,+3.0,1350.,56,1,22
RDCX4L24,13,4,20,24,90.,+3.0,1350.,56,1,23
RDCX4L25,13,4,20,25,90.,+3.0,1350.,56,1,24
RDCX4L26,13,4,20,26,90.,+3.0,1350.,56,1,25
RDCX4L27,13,4,20,27,90.,+3.0,1350.,56,1,26
RDCX4L28,13,4,20,28,90.,+3.0,1350.,56,1,27
RDCX4L29,13,4,20,29,90.,+3.0,1350.,56,1,28
RDCX4L30,13,4,20,30,90.,+3.0,1350.,56,1,29
RDCX4L31,13,4,20,31,90.,+3.0,1350.,56,1,30
RDCX4L32,13,4,20,32,90.,+3.0,1350.,56,1,31
RDCY1L01,13,5,21,1,0.,-2.0,1350.,56,1,32
RDCY1L02,13,5,21,2,0.,-2.0,1350.,56,1,33
RDCY1L03,13,5,21,3,0.,-2.0,1350.,56,1,34
