DETID,FEM,ASIC,CHANNEL,X,Y,PED,QCAL,TOFFSET,TPERIOD,GAIN
0,11,0,65,0,0,250,1,7500,20,120
0,11,0,66,0,0,250,1,7500,20,120
0,11,0,67,0,0,250,1,7500,20,120
0,11,0,68,0,0,250,1,7500,20,120
0,11,0,69,0,0,250,1,7500,20,120
0,11,1,0,0,0,250,1,7500,20,120
0,11,1,1,0,0,250,1,7500,20,120
0,11,1,2,0,0,250,1,7500,20,120
0,11,1,3,0,0,250,1,7500,20,120
0,11,1,4,0,0,250,1,7500,20,120
0,11,1,5,0,0,250,1,7500,20,120
0,11,1,6,0,0,250,1,7500,20,120
0,11,1,7,0,0,250,1,7500,20,120
0,11,1,8,0,0,250,1,7500,20,120
0,11,1,9,0,0,250,1,7500,20,120
0,11,1,10,0,0,250,1,7500,20,120
0,11,1,11,0,0,250,1,7500,20,120
0,11,1,12,40.1283,40.1283,250,1,7500,20,120
0,11,1,13,0,0,250,1,7500,20,120
0,11,1,14,38.6705,41.535,250,1,7500,20,120
0,11,1,15,37.1634,42.8888,250,1,7500,20,120
0,11,1,16,35.6089,44.1879,250,1,7500,20,120
0,11,1,17,34.009,45.4307,250,1,7500,20,120
0,11,1,18,32.3658,46.6156,250,1,7500,20,120
0,11,1,19,28.9578,48.8058,250,1,7500,20,120
0,11,1,20,30.6814,47.7411,250,1,7500,20,120
0,11,1,21,25.4023,50.7473,250,1,7500,20,120
0,11,1,22,27.1974,49.8083,250,1,7500,20,120
0,11,1,23,21.7173,52.4302,250,1,7500,20,120
0,11,1,24,0,0,250,1,7500,20,120
0,11,1,25,23.5748,51.6216,250,1,7500,20,120
0,11,1,26,17.9216,53.8459,250,1,7500,20,120
0,11,1,27,19.8321,53.1719,250,1,7500,20,120
0,11,1,28,14.0347,54.9872,250,1,7500,20,120
0,11,1,29,15.9883,54.4512,250,1,7500,20,120
0,11,1,30,10.0761,55.8483,250,1,7500,20,120
0,11,1,31,12.0631,55.4531,250,1,7500,20,120
0,11,1,32,6.06631,56.4248,250,1,7500,20,120
0,11,1,33,8.07637,56.1724,250,1,7500,20,120
0,11,1,34,2.02554,56.7138,250,1,7500,20,120
0,11,1,35,4.0485,56.6054,250,1,7500,20,120
0,11,1,36,-2.02553,56.7138,250,1,7500,20,120
0,11,1,37,0.000008569,56.75,250,1,7500,20,120
0,11,1,38,-6.06629,56.4248,250,1,7500,20,120
0,11,1,39,-4.0485,56.6054,250,1,7500,20,120
0,11,1,40,-10.0761,55.8483,250,1,7500,20,120
0,11,1,41,-8.07636,56.1724,250,1,7500,20,120
0,11,1,42,-14.0346,54.9872,250,1,7500,20,120
0,11,1,43,-12.0631,55.4531,250,1,7500,20,120
0,11,1,44,-17.9216,53.8459,250,1,7500,20,120
0,11,1,45,-15.9883,54.4512,250,1,7500,20,120
0,11,1,46,-21.7173,52.4302,250,1,7500,20,120
0,11,1,47,0,0,250,1,7500,20,120
0,11,1,48,-19.8321,53.1719,250,1,7500,20,120
0,11,1,49,-25.4023,50.7473,250,1,7500,20,120
0,11,1,50,-23.5748,51.6216,250,1,7500,20,120
0,11,1,51,-28.9578,48.8058,250,1,7500,20,120
0,11,1,52,-27.1974,49.8083,250,1,7500,20,120
0,11,1,53,-30.6814,47.7411,250,1,7500,20,120
0,11,1,54,-32.3658,46.6156,250,1,7500,20,120
0,11,1,55,-34.009,45.4307,250,1,7500,20,120
0,11,1,56,-35.6089,44.1879,250,1,7500,20,120
0,11,1,57,-37.1633,42.8888,250,1,7500,20,120
0,11,1,58,0,0,250,1,7500,20,120
0,11,1,59,-38.6705,41.535,250,1,7500,20,120
0,11,1,60,0,0,250,1,7500,20,120
0,11,1,61,0,0,250,1,7500,20,120
0,11,1,62,0,0,250,1,7500,20,120
0,11,1,63,0,0,250,1,7500,20,120
0,11,1,64,0,0,250,1,7500,20,120
0,11,1,65,0,0,250,1,7500,20,120
0,11,1,66,0,0,250,1,7500,20,120
0,11,1,67,0,0,250,1,7500,20,120
0,11,1,68,0,0,250,1,7500,20,120
0,11,1,69,0,0,250,1,7500,20,120
0,11,2,0,0,0,250,1,7500,20,120
0,11,2,1,0,0,250,1,7500,20,120
0,11,2,2,0,0,250,1,7500,20,120
0,11,2,3,0,0,250,1,7500,20,120
0,11,2,4,0,0,250,1,7500,20,120
0,11,2,5,0,0,250,1,7500,20,120
0,11,2,6,0,0,250,1,7500,20,120
0,11,2,7,0,0,250,1,7500,20,120
0,11,2,8,0,0,250,1,7500,20,120
0,11,2,9,0,0,250,1,7500,20,120
0,11,2,10,0,0,250,1,7500,20,120
0,11,2,11,41.6132,41.6132,250,1,7500,20,120
0,11,2,12,40.1683,43.0097,250,1,7500,20,120
0,11,2,13,0,0,250,1,7500,20,120
0,11,2,14,38.6764,44.356,250,1,7500,20,120
0,11,2,15,37.1395,45.6506,250,1,7500,20,120
0,11,2,16,35.5593,46.892,250,1,7500,20,120
0,11,2,17,33.9376,48.0787,250,1,7500,20,120
0,11,2,18,32.2764,49.2093,250,1,7500,20,120
0,11,2,19,28.843,51.2972,250,1,7500,20,120
0,11,2,20,30.5775,50.2826,250,1,7500,20,120
0,11,2,21,25.2751,53.1459,250,1,7500,20,120
0,11,2,22,27.0748,52.252,250,1,7500,20,120
0,11,2,23,21.5894,54.7469,250,1,7500,20,120
0,11,2,24,0,0,250,1,7500,20,120
0,11,2,25,23.4459,53.9779,250,1,7500,20,120
0,11,2,26,17.803,56.0926,250,1,7500,20,120
0,11,2,27,19.7077,55.4521,250,1,7500,20,120
0,11,2,28,13.9336,57.1767,250,1,7500,20,120
0,11,2,29,15.8775,56.6677,250,1,7500,20,120
0,11,2,30,9.99922,57.9943,250,1,7500,20,120
0,11,2,31,11.9734,57.6191,250,1,7500,20,120
0,11,2,32,6.01824,58.5415,250,1,7500,20,120
0,11,2,33,8.0134,58.3019,250,1,7500,20,120
0,11,2,34,2.0092,58.8157,250,1,7500,20,120
0,11,2,35,4.01606,58.7128,250,1,7500,20,120
0,11,2,36,-2.00921,58.8157,250,1,7500,20,120
0,11,2,37,-5.14483E-006,58.85,250,1,7500,20,120
0,11,2,38,-6.01825,58.5415,250,1,7500,20,120
0,11,2,39,-4.01607,58.7128,250,1,7500,20,120
0,11,2,40,-9.99923,57.9943,250,1,7500,20,120
0,11,2,41,-8.01341,58.3019,250,1,7500,20,120
0,11,2,42,-13.9336,57.1767,250,1,7500,20,120
0,11,2,43,-11.9734,57.6191,250,1,7500,20,120
0,11,2,44,-17.803,56.0926,250,1,7500,20,120
0,11,2,45,-15.8775,56.6677,250,1,7500,20,120
0,11,2,46,-21.5894,54.7469,250,1,7500,20,120
0,11,2,47,0,0,250,1,7500,20,120
0,11,2,48,-19.7077,55.4521,250,1,7500,20,120
0,11,2,49,-25.2751,53.1459,250,1,7500,20,120
0,11,2,50,-23.4459,53.9779,250,1,7500,20,120
0,11,2,51,-28.843,51.2972,250,1,7500,20,120
0,11,2,52,-27.0748,52.252,250,1,7500,20,120
0,11,2,53,-30.5775,50.2826,250,1,7500,20,120
0,11,2,54,-32.2764,49.2093,250,1,7500,20,120
0,11,2,55,-33.9376,48.0787,250,1,7500,20,120
0,11,2,56,-35.5593,46.892,250,1,7500,20,120
0,11,2,57,-37.1395,45.6506,250,1,7500,20,120
0,11,2,58,0,0,250,1,7500,20,120
0,11,2,59,-38.6764,44.356,250,1,7500,20,120
0,11,2,60,-40.1683,43.0097,250,1,7500,20,120
0,11,2,61,0,0,250,1,7500,20,120
0,11,2,62,0,0,250,1,7500,20,120
0,11,2,63,0,0,250,1,7500,20,120
0,11,2,64,0,0,250,1,7500,20,120
0,11,2,65,0,0,250,1,7500,20,120
0,11,2,66,0,0,250,1,7500,20,120
0,11,2,67,0,0,250,1,7500,20,120
0,11,2,68,0,0,250,1,7500,20,120
0,11,2,69,0,0,250,1,7500,20,120
0,11,3,0,0,0,250,1,7500,20,120
0,11,3,1,0,0,250,1,7500,20,120
0,11,3,2,0,0,250,1,7500,20,120
0,11,3,3,0,0,250,1,7500,20,120
0,11,3,4,0,0,250,1,7500,20,120
0,11,3,5,0,0,250,1,7500,20,120
0,11,3,6,0,0,250,1,7500,20,120
0,11,3,7,0,0,250,1,7500,20,120
0,11,3,8,0,0,250,1,7500,20,120
0,11,3,9,0,0,250,1,7500,20,120
0,11,3,10,43.0982,43.0982,250,1,7500,20,120
0,11,3,11,41.6649,44.4852,250,1,7500,20,120
0,11,3,12,40.1871,45.8246,250,1,7500,20,120
0,11,3,13,0,0,250,1,7500,20,120
0,11,3,14,38.6663,47.115,250,1,7500,20,120
0,11,3,15,37.104,48.3549,250,1,7500,20,120
0,11,3,16,35.502,49.543,250,1,7500,20,120
0,11,3,17,33.862,50.6781,250,1,7500,20,120
0,11,3,18,32.1857,51.7589,250,1,7500,20,120
0,11,3,19,28.7316,53.7531,250,1,7500,20,120
0,11,3,20,30.475,52.7842,250,1,7500,20,120
0,11,3,21,25.1545,55.5171,250,1,7500,20,120
0,11,3,22,26.9575,54.6644,250,1,7500,20,120
0,11,3,23,21.4696,57.0435,250,1,7500,20,120
0,11,3,24,0,0,250,1,7500,20,120
0,11,3,25,23.3245,56.3105,250,1,7500,20,120
0,11,3,26,17.6929,58.3255,250,1,7500,20,120
0,11,3,27,19.5917,57.7154,250,1,7500,20,120
0,11,3,28,13.8403,59.3578,250,1,7500,20,120
0,11,3,29,15.775,58.8732,250,1,7500,20,120
0,11,3,30,9.92847,60.1359,250,1,7500,20,120
0,11,3,31,11.8908,59.7789,250,1,7500,20,120
0,11,3,32,5.97414,60.6565,250,1,7500,20,120
0,11,3,33,7.95556,60.4286,250,1,7500,20,120
0,11,3,34,1.99422,60.9174,250,1,7500,20,120
0,11,3,35,3.98632,60.8195,250,1,7500,20,120
0,11,3,36,-1.99423,60.9174,250,1,7500,20,120
0,11,3,37,-5.32842E-006,60.95,250,1,7500,20,120
0,11,3,38,-5.97415,60.6565,250,1,7500,20,120
0,11,3,39,-3.98633,60.8195,250,1,7500,20,120
0,11,3,40,-9.92848,60.1359,250,1,7500,20,120
0,11,3,41,-7.95558,60.4286,250,1,7500,20,120
0,11,3,42,-13.8403,59.3578,250,1,7500,20,120
0,11,3,43,-11.8908,59.7789,250,1,7500,20,120
0,11,3,44,-17.6929,58.3255,250,1,7500,20,120
0,11,3,45,-15.775,58.8732,250,1,7500,20,120
0,11,3,46,-21.4696,57.0435,250,1,7500,20,120
0,11,3,47,0,0,250,1,7500,20,120
0,11,3,48,-19.5917,57.7154,250,1,7500,20,120
0,11,3,49,-25.1545,55.5171,250,1,7500,20,120
0,11,3,50,-23.3246,56.3105,250,1,7500,20,120
0,11,3,51,-28.7316,53.7531,250,1,7500,20,120
0,11,3,52,-26.9575,54.6644,250,1,7500,20,120
0,11,3,53,-30.475,52.7842,250,1,7500,20,120
0,11,3,54,-32.1857,51.7589,250,1,7500,20,120
0,11,3,55,-33.862,50.6781,250,1,7500,20,120
0,11,3,56,-35.502,49.543,250,1,7500,20,120
0,11,3,57,-37.104,48.3549,250,1,7500,20,120
0,11,3,58,0,0,250,1,7500,20,120
0,11,3,59,-38.6663,47.115,250,1,7500,20,120
0,11,3,60,-40.1871,45.8246,250,1,7500,20,120
0,11,3,61,-41.665,44.4852,250,1,7500,20,120
0,11,3,62,0,0,250,1,7500,20,120
0,11,3,63,0,0,250,1,7500,20,120
0,11,3,64,0,0,250,1,7500,20,120
0,11,3,65,0,0,250,1,7500,20,120
0,11,3,66,0,0,250,1,7500,20,120
0,11,3,67,0,0,250,1,7500,20,120
0,11,3,68,0,0,250,1,7500,20,120
0,11,3,69,0,0,250,1,7500,20,120
0,12,0,0,0,0,250,1,7500,20,120
0,12,0,1,0,0,250,1,7500,20,120
0,12,0,2,0,0,250,1,7500,20,120
0,12,0,3,0,0,250,1,7500,20,120
0,12,0,4,0,0,250,1,7500,20,120
0,12,0,5,0,0,250,1,7500,20,120
0,12,0,6,0,0,250,1,7500,20,120
0,12,0,7,0,0,250,1,7500,20,120
0,12,0,8,0,0,250,1,7500,20,120
0,12,0,9,43.8628,45.2919,250,1,7500,20,120
0,12,0,10,42.3886,46.6745,250,1,7500,20,120
0,12,0,11,40.8708,48.0092,250,1,7500,20,120
0,12,0,12,39.311,49.2945,250,1,7500,20,120
0,12,0,13,0,0,250,1,7500,20,120
0,12,0,14,37.7109,50.5291,250,1,7500,20,120
0,12,0,15,36.072,51.7119,250,1,7500,20,120
0,12,0,16,34.396,52.8415,250,1,7500,20,120
0,12,0,17,32.6846,53.9168,250,1,7500,20,120
0,12,0,18,30.9397,54.9367,250,1,7500,20,120
0,12,0,19,27.3564,56.8061,250,1,7500,20,120
0,12,0,20,29.163,55.9001,250,1,7500,20,120
0,12,0,21,23.6606,58.4421,250,1,7500,20,120
0,12,0,22,25.5216,57.6537,250,1,7500,20,120
0,12,0,23,19.8676,59.838,250,1,7500,20,120
0,12,0,24,0,0,250,1,7500,20,120
0,12,0,25,21.7753,59.1704,250,1,7500,20,120
0,12,0,26,15.9929,60.9879,250,1,7500,20,120
0,12,0,27,17.9395,60.444,250,1,7500,20,120
0,12,0,28,12.0525,61.8873,250,1,7500,20,120
0,12,0,29,14.0299,61.4692,250,1,7500,20,120
0,12,0,30,8.06264,62.5324,250,1,7500,20,120
0,12,0,31,10.0628,62.2418,250,1,7500,20,120
0,12,0,32,4.03962,62.9205,250,1,7500,20,120
0,12,0,33,6.05424,62.7587,250,1,7500,20,120
0,12,0,34,-0.000005512,63.05,250,1,7500,20,120
0,12,0,35,2.02085,63.0176,250,1,7500,20,120
0,12,0,36,-4.03963,62.9205,250,1,7500,20,120
0,12,0,37,-2.02086,63.0176,250,1,7500,20,120
0,12,0,38,-8.06267,62.5324,250,1,7500,20,120
0,12,0,39,-6.05425,62.7587,250,1,7500,20,120
0,12,0,40,-12.0526,61.8873,250,1,7500,20,120
0,12,0,41,-10.0628,62.2418,250,1,7500,20,120
0,12,0,42,-15.9929,60.9879,250,1,7500,20,120
0,12,0,43,-14.03,61.4692,250,1,7500,20,120
0,12,0,44,-19.8676,59.838,250,1,7500,20,120
0,12,0,45,-17.9395,60.444,250,1,7500,20,120
0,12,0,46,-23.6606,58.4421,250,1,7500,20,120
0,12,0,47,0,0,250,1,7500,20,120
0,12,0,48,-21.7753,59.1704,250,1,7500,20,120
0,12,0,49,-27.3564,56.8061,250,1,7500,20,120
0,12,0,50,-25.5216,57.6537,250,1,7500,20,120
0,12,0,51,-30.9398,54.9366,250,1,7500,20,120
0,12,0,52,-29.1631,55.9001,250,1,7500,20,120
0,12,0,53,-32.6847,53.9167,250,1,7500,20,120
0,12,0,54,-34.396,52.8414,250,1,7500,20,120
0,12,0,55,-36.072,51.7119,250,1,7500,20,120
0,12,0,56,-37.7109,50.5291,250,1,7500,20,120
0,12,0,57,-39.311,49.2945,250,1,7500,20,120
0,12,0,58,0,0,250,1,7500,20,120
0,12,0,59,-40.8708,48.0092,250,1,7500,20,120
0,12,0,60,-42.3886,46.6745,250,1,7500,20,120
0,12,0,61,-43.8628,45.2919,250,1,7500,20,120
0,12,0,62,0,0,250,1,7500,20,120
0,12,0,63,0,0,250,1,7500,20,120
0,12,0,64,0,0,250,1,7500,20,120
0,12,0,65,0,0,250,1,7500,20,120
0,12,0,66,0,0,250,1,7500,20,120
0,12,0,67,0,0,250,1,7500,20,120
0,12,0,68,0,0,250,1,7500,20,120
0,12,0,69,0,0,250,1,7500,20,120
0,12,1,0,0,0,250,1,7500,20,120
0,12,1,1,0,0,250,1,7500,20,120
0,12,1,2,0,0,250,1,7500,20,120
0,12,1,3,0,0,250,1,7500,20,120
0,12,1,4,0,0,250,1,7500,20,120
0,12,1,5,0,0,250,1,7500,20,120
0,12,1,6,0,0,250,1,7500,20,120
0,12,1,7,0,0,250,1,7500,20,120
0,12,1,8,45.3531,46.772,250,1,7500,20,120
0,12,1,9,43.8913,48.1464,250,1,7500,20,120
0,12,1,10,42.3878,49.4752,250,1,7500,20,120
0,12,1,11,40.8441,50.7571,250,1,7500,20,120
0,12,1,12,39.2616,51.9908,250,1,7500,20,120
0,12,1,13,0,0,250,1,7500,20,120
0,12,1,14,37.642,53.1752,250,1,7500,20,120
0,12,1,15,35.9866,54.3092,250,1,7500,20,120
0,12,1,16,34.2971,55.3916,250,1,7500,20,120
0,12,1,17,32.575,56.4216,250,1,7500,20,120
0,12,1,18,30.8221,57.3979,250,1,7500,20,120
0,12,1,19,27.2301,59.1865,250,1,7500,20,120
0,12,1,20,29.0399,58.3199,250,1,7500,20,120
0,12,1,21,23.5349,60.7506,250,1,7500,20,120
0,12,1,22,25.3946,59.997,250,1,7500,20,120
0,12,1,23,19.7504,62.0842,250,1,7500,20,120
0,12,1,24,0,0,250,1,7500,20,120
0,12,1,25,21.6529,61.4465,250,1,7500,20,120
0,12,1,26,15.891,63.1823,250,1,7500,20,120
0,12,1,27,17.8291,62.6629,250,1,7500,20,120
0,12,1,28,11.9713,64.0407,250,1,7500,20,120
0,12,1,29,13.9378,63.6417,250,1,7500,20,120
0,12,1,30,8.00618,64.6562,250,1,7500,20,120
0,12,1,31,9.99347,64.379,250,1,7500,20,120
0,12,1,32,4.01069,65.0264,250,1,7500,20,120
0,12,1,33,6.01128,64.8721,250,1,7500,20,120
0,12,1,34,9.83738E-006,65.15,250,1,7500,20,120
0,12,1,35,2.0063,65.1191,250,1,7500,20,120
0,12,1,36,-4.01069,65.0264,250,1,7500,20,120
0,12,1,37,-2.0063,65.1191,250,1,7500,20,120
0,12,1,38,-8.00616,64.6562,250,1,7500,20,120
0,12,1,39,-6.01128,64.8721,250,1,7500,20,120
0,12,1,40,-11.9713,64.0407,250,1,7500,20,120
0,12,1,41,-9.99347,64.379,250,1,7500,20,120
0,12,1,42,-15.891,63.1823,250,1,7500,20,120
0,12,1,43,-13.9377,63.6417,250,1,7500,20,120
0,12,1,44,-19.7504,62.0842,250,1,7500,20,120
0,12,1,45,-17.8291,62.6629,250,1,7500,20,120
0,12,1,46,-23.5349,60.7506,250,1,7500,20,120
0,12,1,47,0,0,250,1,7500,20,120
0,12,1,48,-21.6529,61.4465,250,1,7500,20,120
0,12,1,49,-27.2301,59.1865,250,1,7500,20,120
0,12,1,50,-25.3945,59.997,250,1,7500,20,120
0,12,1,51,-30.822,57.398,250,1,7500,20,120
0,12,1,52,-29.0398,58.3199,250,1,7500,20,120
0,12,1,53,-32.575,56.4216,250,1,7500,20,120
0,12,1,54,-34.2971,55.3916,250,1,7500,20,120
0,12,1,55,-35.9866,54.3092,250,1,7500,20,120
0,12,1,56,-37.642,53.1752,250,1,7500,20,120
0,12,1,57,-39.2616,51.9908,250,1,7500,20,120
0,12,1,58,0,0,250,1,7500,20,120
0,12,1,59,-40.8441,50.7571,250,1,7500,20,120
0,12,1,60,-42.3878,49.4752,250,1,7500,20,120
0,12,1,61,-43.8913,48.1464,250,1,7500,20,120
0,12,1,62,-45.3531,46.772,250,1,7500,20,120
0,12,1,63,0,0,250,1,7500,20,120
0,12,1,64,0,0,250,1,7500,20,120
0,12,1,65,0,0,250,1,7500,20,120
0,12,1,66,0,0,250,1,7500,20,120
0,12,1,67,0,0,250,1,7500,20,120
0,12,1,68,0,0,250,1,7500,20,120
0,12,1,69,0,0,250,1,7500,20,120
0,12,2,0,0,0,250,1,7500,20,120
0,12,2,1,0,0,250,1,7500,20,120
0,12,2,2,0,0,250,1,7500,20,120
0,12,2,3,0,0,250,1,7500,20,120
0,12,2,4,0,0,250,1,7500,20,120
0,12,2,5,0,0,250,1,7500,20,120
0,12,2,6,0,0,250,1,7500,20,120
0,12,2,7,46.8431,48.2524,250,1,7500,20,120
0,12,2,8,45.3926,49.6193,250,1,7500,20,120
0,12,2,9,43.9023,50.9426,250,1,7500,20,120
0,12,2,10,42.3734,52.2212,250,1,7500,20,120
0,12,2,11,40.8073,53.454,250,1,7500,20,120
0,12,2,12,39.2054,54.6397,250,1,7500,20,120
0,12,2,13,0,0,250,1,7500,20,120
0,12,2,14,37.569,55.7775,250,1,7500,20,120
0,12,2,15,35.8996,56.8663,250,1,7500,20,120
0,12,2,16,34.1987,57.9052,250,1,7500,20,120
0,12,2,17,32.4678,58.8932,250,1,7500,20,120
0,12,2,18,30.7083,59.8294,250,1,7500,20,120
0,12,2,19,27.1101,61.5435,250,1,7500,20,120
0,12,2,20,28.9219,60.7132,250,1,7500,20,120
0,12,2,21,23.4166,63.0415,250,1,7500,20,120
0,12,2,22,25.2744,62.3199,250,1,7500,20,120
0,12,2,23,19.6408,64.318,250,1,7500,20,120
0,12,2,24,0,0,250,1,7500,20,120
0,12,2,25,21.5382,63.7077,250,1,7500,20,120
0,12,2,26,15.7961,65.3685,250,1,7500,20,120
0,12,2,27,17.7262,64.8717,250,1,7500,20,120
0,12,2,28,11.8959,66.1895,250,1,7500,20,120
0,12,2,29,13.8521,65.8079,250,1,7500,20,120
0,12,2,30,7.95387,66.778,250,1,7500,20,120
0,12,2,31,9.92923,66.513,250,1,7500,20,120
0,12,2,32,3.98393,67.1319,250,1,7500,20,120
0,12,2,33,5.97153,66.9844,250,1,7500,20,120
0,12,2,34,-5.87918E-006,67.25,250,1,7500,20,120
0,12,2,35,1.99285,67.2205,250,1,7500,20,120
0,12,2,36,-3.98393,67.1319,250,1,7500,20,120
0,12,2,37,-1.99284,67.2205,250,1,7500,20,120
0,12,2,38,-7.95387,66.778,250,1,7500,20,120
0,12,2,39,-5.97153,66.9844,250,1,7500,20,120
0,12,2,40,-11.8959,66.1895,250,1,7500,20,120
0,12,2,41,-9.92922,66.513,250,1,7500,20,120
0,12,2,42,-15.7961,65.3685,250,1,7500,20,120
0,12,2,43,-13.8521,65.8079,250,1,7500,20,120
0,12,2,44,-19.6408,64.318,250,1,7500,20,120
0,12,2,45,-17.7262,64.8717,250,1,7500,20,120
0,12,2,46,-23.4166,63.0415,250,1,7500,20,120
0,12,2,47,0,0,250,1,7500,20,120
0,12,2,48,-21.5381,63.7077,250,1,7500,20,120
0,12,2,49,-27.1101,61.5435,250,1,7500,20,120
0,12,2,50,-25.2744,62.3199,250,1,7500,20,120
0,12,2,51,-30.7083,59.8294,250,1,7500,20,120
0,12,2,52,-28.9219,60.7132,250,1,7500,20,120
0,12,2,53,-32.4678,58.8932,250,1,7500,20,120
0,12,2,54,-34.1987,57.9052,250,1,7500,20,120
0,12,2,55,-35.8996,56.8663,250,1,7500,20,120
0,12,2,56,-37.569,55.7775,250,1,7500,20,120
0,12,2,57,-39.2054,54.6397,250,1,7500,20,120
0,12,2,58,0,0,250,1,7500,20,120
0,12,2,59,-40.8073,53.454,250,1,7500,20,120
0,12,2,60,-42.3734,52.2212,250,1,7500,20,120
0,12,2,61,-43.9023,50.9426,250,1,7500,20,120
0,12,2,62,-45.3926,49.6193,250,1,7500,20,120
0,12,2,63,-46.8431,48.2524,250,1,7500,20,120
0,12,2,64,0,0,250,1,7500,20,120
0,12,2,65,0,0,250,1,7500,20,120
0,12,2,66,0,0,250,1,7500,20,120
0,12,2,67,0,0,250,1,7500,20,120
0,12,2,68,0,0,250,1,7500,20,120
0,12,2,69,0,0,250,1,7500,20,120
0,12,3,0,0,0,250,1,7500,20,120
0,12,3,1,0,0,250,1,7500,20,120
0,12,3,2,0,0,250,1,7500,20,120
0,12,3,3,0,0,250,1,7500,20,120
0,12,3,4,0,0,250,1,7500,20,120
0,12,3,5,0,0,250,1,7500,20,120
0,12,3,6,0,0,250,1,7500,20,120
0,12,3,7,49.0379,49.0379,250,1,7500,20,120
0,12,3,8,47.5909,50.4434,250,1,7500,20,120
0,12,3,9,46.1036,51.8062,250,1,7500,20,120
0,12,3,10,44.5773,53.1252,250,1,7500,20,120
0,12,3,11,43.0133,54.3992,250,1,7500,20,120
0,12,3,12,41.4129,55.6272,250,1,7500,20,120
0,12,3,13,0,0,250,1,7500,20,120
0,12,3,14,39.7775,56.8082,250,1,7500,20,120
0,12,3,15,38.1084,57.9411,250,1,7500,20,120
0,12,3,16,36.4071,59.0249,250,1,7500,20,120
0,12,3,17,34.675,60.0589,250,1,7500,20,120
0,12,3,18,32.9135,61.042,250,1,7500,20,120
0,12,3,19,29.3086,62.8524,250,1,7500,20,120
0,12,3,20,31.1242,61.9734,250,1,7500,20,120
0,12,3,21,25.6044,64.4503,250,1,7500,20,120
0,12,3,22,27.4681,63.6783,250,1,7500,20,120
0,12,3,23,21.8137,65.83,250,1,7500,20,120
0,12,3,24,0,0,250,1,7500,20,120
0,12,3,25,23.7191,65.1677,250,1,7500,20,120
0,12,3,26,17.9491,66.987,250,1,7500,20,120
0,12,3,27,19.8898,66.4366,250,1,7500,20,120
0,12,3,28,14.0238,67.9173,250,1,7500,20,120
0,12,3,29,15.9932,67.4807,250,1,7500,20,120
0,12,3,30,10.051,68.6178,250,1,7500,20,120
0,12,3,31,12.0425,68.2964,250,1,7500,20,120
0,12,3,32,6.04424,69.0861,250,1,7500,20,120
0,12,3,33,8.05105,68.8811,250,1,7500,20,120
0,12,3,34,2.01703,69.3207,250,1,7500,20,120
0,12,3,35,4.03234,69.2327,250,1,7500,20,120
0,12,3,36,-2.01703,69.3207,250,1,7500,20,120
0,12,3,37,-6.06277E-006,69.35,250,1,7500,20,120
0,12,3,38,-6.04426,69.0861,250,1,7500,20,120
0,12,3,39,-4.03235,69.2327,250,1,7500,20,120
0,12,3,40,-10.051,68.6178,250,1,7500,20,120
0,12,3,41,-8.05104,68.8811,250,1,7500,20,120
0,12,3,42,-14.0238,67.9173,250,1,7500,20,120
0,12,3,43,-12.0425,68.2964,250,1,7500,20,120
0,12,3,44,-17.9491,66.987,250,1,7500,20,120
0,12,3,45,-15.9932,67.4807,250,1,7500,20,120
0,12,3,46,-21.8137,65.83,250,1,7500,20,120
0,12,3,47,0,0,250,1,7500,20,120
0,12,3,48,-19.8898,66.4366,250,1,7500,20,120
0,12,3,49,-25.6044,64.4503,250,1,7500,20,120
0,12,3,50,-23.7191,65.1677,250,1,7500,20,120
0,12,3,51,-29.3086,62.8524,250,1,7500,20,120
0,12,3,52,-27.4681,63.6783,250,1,7500,20,120
0,12,3,53,-31.1242,61.9734,250,1,7500,20,120
0,12,3,54,-32.9135,61.042,250,1,7500,20,120
0,12,3,55,-34.675,60.0589,250,1,7500,20,120
0,12,3,56,-36.4071,59.0249,250,1,7500,20,120
0,12,3,57,-38.1085,57.9411,250,1,7500,20,120
0,12,3,58,0,0,250,1,7500,20,120
0,12,3,59,-39.7775,56.8082,250,1,7500,20,120
0,12,3,60,-41.413,55.6272,250,1,7500,20,120
0,12,3,61,-43.0133,54.3992,250,1,7500,20,120
0,12,3,62,-44.5773,53.1252,250,1,7500,20,120
0,12,3,63,-46.1036,51.8062,250,1,7500,20,120
0,12,3,64,-47.5909,50.4434,250,1,7500,20,120
0,12,3,65,0,0,250,1,7500,20,120
0,12,3,66,0,0,250,1,7500,20,120
0,12,3,67,0,0,250,1,7500,20,120
0,12,3,68,0,0,250,1,7500,20,120
0,12,3,69,0,0,250,1,7500,20,120
0,13,0,0,0,0,250,1,7500,20,120
0,13,0,1,0,0,250,1,7500,20,120
0,13,0,2,0,0,250,1,7500,20,120
0,13,0,3,0,0,250,1,7500,20,120
0,13,0,4,0,0,250,1,7500,20,120
0,13,0,5,0,0,250,1,7500,20,120
0,13,0,6,50.5228,50.5228,250,1,7500,20,120
0,13,0,7,49.0859,51.9199,250,1,7500,20,120
0,13,0,8,47.6105,53.2761,250,1,7500,20,120
0,13,0,9,46.0975,54.5905,250,1,7500,20,120
0,13,0,10,44.5483,55.8619,250,1,7500,20,120
0,13,0,11,42.9641,57.0893,250,1,7500,20,120
0,13,0,12,41.3461,58.2718,250,1,7500,20,120
0,13,0,13,0,0,250,1,7500,20,120
