NAME,Id,FPL,layer,theta,x_pos,y_pos,z_pos,toff,tcal,qped,qcal,adc_geo,adc_ch,tdc_geo,tdc_ch
NaI204,204,8,10,28.9,-12.22,-18.96,40.86,1001.8,0.0977,-302.959876,3.670326,11,12,21,92
NaI205,205,8,10,27.8,-4.27,-21.84,42.2,1016.7,0.0977,-299.745917,2.94405,11,13,21,93
NaI206,206,8,10,22.24,4.35,-16.47,41.66,1019.33,0.0977,-379.368128,3.230604,11,14,21,94
NaI207,207,8,10,22.59,12.08,-12.17,41.22,1006.36,0.0977,-291.068602,3.586352,11,15,21,95
NaI208,208,8,10,22.27,16.64,-4.36,42,1011.61,0.0977,-544.236248,6.35684,11,16,21,96
NaI209,209,8,10,22.08,16.47,4.42,42.03,1011.73,0.0977,-300.454584,3.823344,11,17,21,97
NaI210,210,8,10,22.63,12.09,12.14,41.1,997.064,0.0977,-231.0322,2.950175,11,18,21,98
NaI211,211,8,10,22.14,4.29,16.5,41.9,1007.14,0.0977,-404.695782,3.542599,12,12,20,12
NaI212,212,8,10,22.23,-4.43,16.6,42.03,1008.96,0.0977,-301.092516,3.39171,11,20,21,100
NaI213,213,8,10,22.6,-12.01,12.17,41.07,990.992,0.0977,-364.133,3.787,11,21,21,101
NaI214,214,8,10,22.38,-16.62,4.27,41.68,1012.59,0.0977,-383.392703,3.223068,11,22,21,102
NaI215,215,8,10,22.24,-16.51,-4.32,41.73,1012.01,0.0977,-292.29634,3.28394,11,23,21,103
NaI216,216,8,10,22.49,-12.05,-12.04,41.14,992.542,0.0977,-314.529307,3.730701,12,11,20,11
NaI217,217,8,10,22.21,-4.28,-16.53,41.83,1014.18,0.0977,-331.22015,3.08595,11,25,21,105
NaI218,218,8,10,15.97,4.42,-11.24,42.2,1012.03,0.0977,-344.649376,3.297136,11,26,21,106
NaI219,219,8,10,15.81,11.15,-4.35,42.26,1011.31,0.0977,-364.261708,4.439979,11,27,21,107
NaI220,220,8,10,15.81,11.17,4.39,42.39,1013.21,0.0977,-406.409664,4.347219,11,28,21,108
NaI221,221,8,10,15.91,4.44,11.21,42.31,1015.24,0.0977,-331.088664,3.226816,11,29,21,109
NaI222,222,8,10,15.8,-4.38,11.13,42.26,1015.76,0.0977,-388.94746,3.28918,11,30,21,110
NaI223,223,8,10,15.98,-11.17,4.46,42.01,1011.83,0.0977,-347.15786,3.390828,11,31,21,111
NaI224,224,8,10,15.83,-11.16,-4.37,42.26,1009.07,0.0977,-290.060192,3.199944,12,4,20,4
NaI225,225,8,10,16.07,-4.35,-11.24,41.85,1009.58,0.0977,-290.471727,2.908473,12,5,20,5
NaI226,226,8,10,0,0,0,0,0,0.0977,0,0,0,0,22,127
NaI227,227,8,10,0,0,0,0,0,0.0977,0,0,0,0,21,127
NaI228,228,8,10,0,0,0,0,0,0.0977,0,0,0,0,20,127
BNU1-1,300,8,8,56.65,-18.66,29.86,23.17,1068.01,0.0977,-363.613262,3.480477,13,0,20,48
BNU1-2,301,8,8,55.48,-16.11,29.6,23.18,1096.45,0.0977,-286.385,3.529,13,1,20,49
BNU1-3,302,8,8,53.44,-18.79,29.14,25.71,1067.9,0.0977,-342.477945,3.706218,13,2,20,50
BNU1-4,303,8,8,51.99,-16.13,29,25.94,1067.72,0.0977,-358.704364,3.536912,13,3,20,51
BNU2-1,304,8,8,55.25,-22.99,24.67,23.39,1068.73,0.0977,-371.90902,3.600696,13,4,20,52
BNU2-2,305,8,8,56.77,-25.6,24.41,23.17,1069.31,0.0977,-286.557536,3.640504,13,5,20,53
BNU2-3,306,8,8,52.11,-22.97,24.25,25.99,1068.72,0.0977,-284.478941,3.576888,13,6,20,54
BNU2-4,307,8,8,53.56,-25.75,24.16,26.07,1071.34,0.0977,-342.475186,3.519994,13,7,20,55
BNU3-1,308,8,8,55.58,-29.7,16,23.12,1069.75,0.0977,-331.076,3.002,13,8,20,56
BNU3-2,309,8,8,51.8,-29.4,16.02,26.35,1076.5,0.0977,-319.286196,3.46969,13,9,20,57
BNU3-3,310,8,8,56.7,-29.37,19.07,23,1080.71,0.0977,-329.255156,3.480988,13,10,20,58
BNU3-4,311,8,8,53.24,-29.21,19.13,26.08,1080.69,0.0977,-375.161524,3.564258,13,11,20,59
BNU4-1,312,8,8,55.89,-32.84,9.65,23.18,1082.05,0.0977,-341.244336,3.489984,13,12,20,60
BNU4-2,313,8,8,52.57,-32.37,9.7,25.86,1080.8,0.0977,-326.1181,3.681622,13,13,20,61
